"Duration..in.seconds."	"ResponseId"	"UserLanguage"	"age"	"sex"	"sex_3_TEXT"	"eth"	"eth_9_TEXT"	"rel"	"rel_8_TEXT"	"religiousity"	"soulBelief"	"conLib_1"	"conLib_2"	"sdo_1"	"sdo_2"	"sdo_3"	"sdo_4"	"sdo_5"	"sdo_6"	"sdo_7"	"sdo_8"	"AQ_1"	"AQ_2"	"AQ_3"	"AQ_4"	"AQ_5"	"AQ_6"	"AQ_7"	"AQ_8"	"AQ_9"	"AQ_10"	"riley1_1"	"riley1_2"	"riley1_3"	"casey1_1"	"casey1_2"	"casey1_3"	"rcCheck"	"riley2_1"	"riley2_2"	"riley2_3"	"casey2_1"	"casey2_2"	"casey2_3"	"rcRel"	"abortion"	"guns"	"life2"	"conscious2"	"arm2"	"finger2"	"finger"	"arm"	"conscious"	"life"	"box"	"leftFirst"	"sacrificead"	"mTurkCode"	"team"	"id"	"sdo"	"sdo_level"	"SDO"	"libCon"	"att"	"riley1"	"casey1"	"RiCa1"	"message"	"cRel"	"Rel"	"riley2"	"casey2"
"841"	"R_0xFnpEBtB3J2zId"	"EN"	36	"Female"	""	"Caucasian"	""	"Christianity"	""	"Deeply religious"	"Yes, definitely"	50	50	6	3	7	6	7	5	7	7	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	1	1	1	7	7	7	"Liberal"	1	1	1	7	7	7	"Not at all"	"Strongly pro life"	"Strongly pro gun"	""	""	""	""	"200"	"2000"	"1000"	"2"	""	"1"	"1"	"7851055"	"reps"	137	6	"high"	3.38485221674877	5	1	1	7	1	-1	"Not at all"	1	1	7
"338"	"R_aWxp8jZ8GxCyBxv"	"EN"	57	"Female"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	47	47	6	5	5	5	6	6	5	3	"2 Slightly Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	6	6	6	5	5	5	"Liberal"	5	6	6	5	5	5	"5"	"Strongly pro life"	"Pro gun"	"5"	"10"	"5"	"10"	""	""	""	""	""	"0"	"0"	"5825757"	"reps"	138	5.125	"high"	2.50985221674877	4.7	0	6	5	4.5	1	"5"	2	5.66666666666667	5
"600"	"R_tJwg2O3irwfeeJ3"	"EN"	65	"Female"	""	"Other:"	"Biracial"	"Other"	"Theosophy"	"Not at all religious"	"Yes, definitely"	27	-10	3	7	5	7	7	6	6	3	"1 Definitely Disagree"	"2 Slightly Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	1	3	1	7	7	7	"Conservative"	1	3	1	7	7	7	"Not at all"	"Strongly pro life"	"Strongly pro gun"	"infinite"	"infinite"	"infinite"	"infinite"	""	""	""	""	""	"0"	"0"	"2934994"	"reps"	139	5.5	"high"	2.88485221674877	0.85	1	1.66666666666667	7	1.33333333333333	1	"Not at all"	1	1.66666666666667	7
"364"	"R_21GqddS4hOlB0LJ"	"EN"	36	"Female"	""	"Caucasian"	""	"Christianity"	""	"Deeply religious"	"Yes, definitely"	41	50	3	1	6	2	4	3	3	2	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	3	2	2	6	6	6	"Liberal"	2	2	2	6	6	6	"Not at all"	"Strongly pro life"	"Strongly pro gun"	"1"	"1"	"1"	"1"	""	""	""	""	""	"1"	"0"	"7500742"	"reps"	140	3	"medium"	0.384852216748769	4.55	1	2.33333333333333	6	2.16666666666667	-1	"Not at all"	1	2	6
"635"	"R_3Ra9zxiVP58h4wd"	"EN"	74	"Male"	""	"Caucasian"	""	"Spiritual, but not affiliated with an organized religion"	""	"Not at all religious"	"Yes, definitely"	0	-22	2	2	2	2	3	3	2	2	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	6	6	5	5	5	5	"Liberal"	5	5	4	6	6	6	"5"	"Strongly pro choice"	"Pro gun"	""	""	""	""	"1000"	"infinite"	"1000000"	"1000000"	""	"1"	"1"	"6625333"	"reps"	141	2.25	"medium"	-0.365147783251231	-1.1	1	5.66666666666667	5	4.33333333333333	-1	"5"	2	4.66666666666667	6
"645"	"R_3p8XWDQdkm9kVH3"	"EN"	35	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	3	-4	3	2	2	3	2	2	2	2	"1 Definitely Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	6	6	3	5	3	3	"Conservative"	6	5	5	5	3	4	"To some extent"	"Pro life"	"Anti gun"	""	""	""	""	"100"	"1000"	"infinate"	"500"	""	"0"	"1"	"3355838"	"reps"	142	2.25	"medium"	-0.365147783251231	-0.05	1	5	3.66666666666667	4.66666666666667	1	"To some extent"	4	5.33333333333333	4
"1184"	"R_A0OTQTNrlKf5hhT"	"EN"	46	"Female"	""	"Caucasian"	""	"Christianity"	""	"Not at all religious"	"Yes, definitely"	50	0	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	7	7	4	4	4	1	"Liberal"	7	5	4	1	7	2	"Not at all"	"Neutral"	"Strongly pro gun"	""	""	""	""	"100,000"	"5,000"	"1,000,000"	"infinite"	""	"1"	"1"	"6215684"	"reps"	143	1	"low"	-1.61514778325123	2.5	1	6	3	5.5	-1	"Not at all"	1	5.33333333333333	3.33333333333333
"621"	"R_1H2LgdhCWSXc2LI"	"EN"	34	"Female"	""	"Caucasian"	""	"Christianity"	""	"Deeply religious"	"Yes, definitely"	45	50	1	4	4	4	4	2	5	3	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	1	2	4	7	6	6	"Conservative"	1	2	4	7	6	4	"To some extent"	"Strongly pro life"	"Pro gun"	""	""	""	""	"1"	"infinite"	"infiinite"	"1"	""	"0"	"1"	"9015163"	"reps"	144	3.375	"high"	0.759852216748769	4.75	1	2.33333333333333	6.33333333333333	2	1	"To some extent"	4	2.33333333333333	5.66666666666667
"659"	"R_3RjSOlifUu3cS70"	"EN"	30	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, probably not"	22	-6	2	3	3	4	6	6	4	6	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"4 Definitely Agree"	"2 Slightly Disagree"	2	3	2	6	6	6	"Liberal"	2	2	2	6	6	6	"Not at all"	"Pro choice"	"Pro gun"	"1"	"1"	"2,000,000,000"	"1,500,000"	""	""	""	""	""	"1"	"0"	"3147842"	"reps"	145	4.25	"high"	1.63485221674877	0.8	1	2.33333333333333	6	2.16666666666667	-1	"Not at all"	1	2	6
"313"	"R_1NaESupA7sjsuvR"	"EN"	28	"Male"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"No, definitely not"	50	-33	6	6	6	7	1	6	7	4	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	1	1	1	7	7	7	"Conservative"	1	1	1	7	7	7	"Not at all"	"Pro choice"	"Strongly pro gun"	"infinite"	"infinite"	"5"	"1"	""	""	""	""	""	"0"	"0"	"1286727"	"reps"	146	5.375	"high"	2.75985221674877	0.85	1	1	7	1	1	"Not at all"	1	1	7
"107"	"R_3GcS5EsJqQJDfA6"	"EN"	35	"Male"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"No, probably not"	-30	26	4	1	4	5	5	7	1	6	"2 Slightly Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	3	2	6	3	6	2	"Conservative"	3	6	2	6	4	7	"To some extent"	"Pro choice"	"Neutral"	"20"	"10"	"15"	"35"	""	""	""	""	"none"	"0"	"0"	"9866304"	"reps"	147	4.125	"high"	1.50985221674877	-0.2	1	3.66666666666667	3.66666666666667	4	1	"To some extent"	4	3.66666666666667	5.66666666666667
"347"	"R_eD8QqZuRK1fYu89"	"EN"	30	"Male"	""	"Caucasian"	""	"Christianity"	""	"Deeply religious"	"Yes, definitely"	-28	38	2	2	2	6	2	2	3	3	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	4	4	4	4	4	4	"Liberal"	3	3	4	5	4	4	"To some extent"	"Strongly pro life"	"Neutral"	""	""	""	""	"infinite "	"infinite "	"infinite "	"infinite "	""	"1"	"1"	"5050327"	"reps"	148	2.75	"medium"	0.134852216748769	0.5	1	4	4	4	-1	"To some extent"	4	3.33333333333333	4.33333333333333
"557"	"R_3hab7tWljFDwATj"	"EN"	51	"Male"	""	"African American"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	7	7	1	2	1	4	5	5	5	4	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	3	3	3	5	6	6	"Liberal"	2	2	3	6	6	6	"5"	"Neutral"	"Pro gun"	""	""	""	""	"infinite"	"infinite"	"infinite"	"100"	"In the scenarios regarding losing a finger or an arm, I am biased, as I use sign language as a second language and need these parts to communicate."	"0"	"1"	"3986549"	"reps"	149	3.375	"high"	0.759852216748769	0.7	0	3	5.66666666666667	2.66666666666667	1	"5"	2	2.33333333333333	6
"830"	"R_2rQLGOMv8EknnwZ"	"EN"	30	"Male"	""	"Caucasian"	""	"Christianity"	""	"Deeply religious"	"Yes, definitely"	50	50	1	1	2	1	6	2	2	1	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	2	4	3	6	4	5	"Conservative"	6	5	4	5	4	5	"Not at all"	"Strongly pro life"	"Pro gun"	"2"	"2"	"2"	"2"	""	""	""	""	""	"0"	"0"	"4219852"	"reps"	150	2	"medium"	-0.615147783251231	5	1	3	5	3	1	"Not at all"	1	5	4.66666666666667
"398"	"R_1eFbKoTt5DfD8xX"	"EN"	47	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"Unsure"	8	8	2	1	1	1	2	2	2	2	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	2	2	2	7	7	7	"Liberal"	1	2	2	7	7	7	"Not at all"	"Pro choice"	"Pro gun"	""	""	""	""	"10"	"10"	"10"	"25"	""	"1"	"1"	"4774585"	"reps"	151	1.625	"low"	-0.990147783251231	0.8	1	2	7	1.5	-1	"Not at all"	1	1.66666666666667	7
"344"	"R_2ONnGcg6YrEPQYO"	"EN"	33	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	44	0	2	1	1	1	3	4	4	1	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	1	4	1	7	7	7	"Conservative"	1	4	1	7	7	7	"Not at all"	"Strongly pro choice"	"Strongly pro gun"	"infinite"	"infinite"	"infinite"	"infinite"	""	""	""	""	""	"0"	"0"	"6040580"	"reps"	152	2.125	"medium"	-0.490147783251231	2.2	1	2	7	1.5	1	"Not at all"	1	2	7
"918"	"R_10Dj9FXtgWz9KFq"	"EN"	24	"Female"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	46	4	6	4	4	2	3	6	4	5	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	1	5	5	1	7	7	"Conservative"	1	5	5	7	7	7	"Not at all"	"Strongly pro choice"	"Strongly pro gun"	""	""	""	""	"500"	"5000"	"1000000"	"1000000"	""	"0"	"1"	"7845886"	"reps"	153	4.25	"high"	1.63485221674877	2.5	1	3.66666666666667	5	3.33333333333333	1	"Not at all"	1	3.66666666666667	7
"528"	"R_25KqPP7QCEaLuRA"	"EN"	65	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	11	-19	2	2	2	2	2	2	2	2	"1 Definitely Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	2	2	2	6	6	6	"Liberal"	2	2	2	6	6	6	"Not at all"	"Pro choice"	"Pro gun"	"100"	"10"	"10000"	"100"	""	""	""	""	""	"1"	"0"	"9703453"	"reps"	154	2	"medium"	-0.615147783251231	-0.4	1	2	6	2	-1	"Not at all"	1	2	6
"467"	"R_3KTKdg0fBzqvJJK"	"EN"	51	"Female"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	50	50	4	1	4	4	4	4	4	3	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"3 Slightly Agree"	3	3	3	3	3	4	"Conservative"	2	3	3	7	3	5	"Not at all"	"Strongly pro life"	"Strongly pro gun"	""	""	""	""	"2"	"100"	"0"	"0"	""	"0"	"1"	"5910971"	"reps"	155	3.5	"high"	0.884852216748769	5	1	3	3.33333333333333	3.83333333333333	1	"Not at all"	1	2.66666666666667	5
"533"	"R_2Bbdg1aHYidosKl"	"EN"	74	"Male"	""	"Caucasian"	""	"Christianity"	""	"Not at all religious"	"Yes, probably"	50	50	1	1	1	1	1	1	1	1	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	6	6	6	6	6	6	"Liberal"	5	6	6	6	6	6	"9"	"Pro life"	"Strongly pro gun"	""	""	""	""	"20"	"10"	"10"	"100"	""	"0"	"1"	"8223588"	"reps"	156	1	"low"	-1.61514778325123	5	0	6	6	4	1	"9"	6	5.66666666666667	6
"1046"	"R_1dMG18wA0Pn4CsB"	"EN"	36	"Male"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, probably"	50	50	6	7	7	7	7	7	7	7	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	1	1	1	7	7	7	"Liberal"	1	1	1	7	7	7	"Not at all"	"Neutral"	"Strongly pro gun"	"infinite"	"infinite"	"infinite"	"infinite"	""	""	""	""	"God Bless."	"1"	"0"	"8843033"	"reps"	157	6.875	"high"	4.25985221674877	5	1	1	7	1	-1	"Not at all"	1	1	7
"584"	"R_1rAKC5gTlujJfzE"	"EN"	44	"Male"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	-9	-9	6	5	6	4	6	7	6	4	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	4	2	4	5	2	4	"Conservative"	4	6	5	5	4	4	"5"	"Pro choice"	"Strongly anti gun"	"5"	"5"	"10"	"10"	""	""	""	""	"The last few questions were a bit disturbing, but thank you for letting me participate. "	"0"	"0"	"2342860"	"reps"	158	5.5	"high"	2.88485221674877	-0.9	1	3.33333333333333	3.66666666666667	3.83333333333333	1	"5"	2	5	4.33333333333333
"613"	"R_yjx8QzMvxC44lc5"	"EN"	35	"Male"	""	"Caucasian"	""	"Christianity"	""	"Deeply religious"	"Yes, definitely"	50	50	4	4	1	1	7	4	7	1	"1 Definitely Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	1	1	1	6	7	7	"Liberal"	1	1	1	6	7	7	"Not at all"	"Strongly pro life"	"Strongly pro gun"	""	""	""	""	"1"	"1"	"1"	"1"	""	"1"	"1"	"3962702"	"reps"	159	3.625	"high"	1.00985221674877	5	1	1	6.66666666666667	1.16666666666667	-1	"Not at all"	1	1	6.66666666666667
"596"	"R_1mr5XReOchgSpUM"	"EN"	33	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, definitely"	11	18	2	2	2	2	3	2	2	2	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	2	2	2	6	6	6	"Liberal"	2	2	2	6	6	6	"Not at all"	"Pro life"	"Anti gun"	"10"	"15"	"5"	"5"	""	""	""	""	""	"1"	"0"	"6198744"	"reps"	160	2.125	"medium"	-0.490147783251231	1.45	1	2	6	2	-1	"Not at all"	1	2	6
"310"	"R_2zioJ54MhTdVpKO"	"EN"	55	"Female"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	15	16	2	2	4	2	2	2	2	2	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	5	4	3	3	3	3	"Conservative"	5	4	3	4	3	3	"Not at all"	"Pro life"	"Strongly anti gun"	"infinite"	"infinite"	"infinite"	"infinite"	""	""	""	""	""	"0"	"0"	"658844"	"reps"	161	2.25	"medium"	-0.365147783251231	1.55	1	4	3	4.5	1	"Not at all"	1	4	3.33333333333333
"355"	"R_33kZ8pIMxkiYwTT"	"EN"	36	"Male"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	34	21	4	3	4	4	3	3	3	3	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	2	2	1	7	6	7	"Liberal"	2	2	2	6	5	6	"Not at all"	"Pro life"	"Strongly pro gun"	""	""	""	""	"6"	"15"	"infinite"	"100"	"interesting"	"1"	"1"	"2302262"	"reps"	162	3.375	"high"	0.759852216748769	2.75	1	1.66666666666667	6.66666666666667	1.5	-1	"Not at all"	1	2	5.66666666666667
"535"	"R_XpqtlO1Bhd26w3n"	"EN"	40	"Male"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	50	50	1	1	1	3	5	1	5	4	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	1	2	3	7	7	7	"Liberal"	1	3	3	7	7	7	"Not at all"	"Strongly pro life"	"Strongly pro gun"	""	""	""	""	"0"	"Infinite "	"Infinite "	"Infinite "	""	"1"	"1"	"3949756"	"reps"	163	2.625	"medium"	0.00985221674876868	5	1	2	7	1.5	-1	"Not at all"	1	2.33333333333333	7
"414"	"R_2UYnERbULBIZOYA"	"EN"	32	"Female"	""	"Caucasian"	""	"Christianity"	""	"Not at all religious"	"Yes, definitely"	50	49	5	7	4	2	7	1	2	5	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	4	1	4	1	1	2	"Conservative"	2	5	1	5	5	1	"To a large extent"	"Strongly pro choice"	"Pro gun"	"infinite"	"infinite"	"infinite"	"infinite"	""	""	""	""	""	"1"	"0"	"2128533"	"reps"	164	4.125	"high"	1.50985221674877	4.95	0	3	1.33333333333333	4.83333333333333	-1	"To a large extent"	7	2.66666666666667	3.66666666666667
"654"	"R_Uh91yejiDalMBXP"	"EN"	31	"Male"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	34	34	4	4	4	4	5	4	3	3	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	4	1	1	4	5	5	"Liberal"	4	4	4	5	3	3	"Not at all"	"Pro life"	"Strongly pro gun"	""	""	""	""	"5"	"5"	"infinite "	"5"	""	"1"	"1"	"2002431"	"reps"	165	3.875	"high"	1.25985221674877	3.4	1	2	4.66666666666667	2.66666666666667	-1	"Not at all"	1	4	3.66666666666667
"389"	"R_eSh0gOosdDFEIFj"	"EN"	36	"Male"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	50	50	5	1	1	1	6	5	6	1	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	3	3	1	7	2	3	"Conservative"	3	3	1	7	2	2	"Not at all"	"Strongly pro life"	"Strongly pro gun"	"2"	"3"	"2"	"5"	""	""	""	""	""	"0"	"0"	"3924317"	"reps"	166	3.25	"high"	0.634852216748769	5	1	2.33333333333333	4	3.16666666666667	1	"Not at all"	1	2.33333333333333	3.66666666666667
"275"	"R_6WjYqjhbYJzm3Rv"	"EN"	34	"Female"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"No, probably not"	33	-26	6	3	2	5	4	5	4	2	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	2	5	3	6	6	6	"Liberal"	2	6	3	6	6	6	"Not at all"	"Pro choice"	"Pro gun"	"1000000"	"2000000"	"1000000"	"500000"	""	""	""	""	""	"1"	"0"	"4056510"	"reps"	167	3.875	"high"	1.25985221674877	0.35	1	3.33333333333333	6	2.66666666666667	-1	"Not at all"	1	3.66666666666667	6
"462"	"R_2YX8ASV76EliwQW"	"EN"	30	"Male"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"Unsure"	34	0	3	5	3	4	4	3	4	3	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	2	2	3	3	6	5	"Liberal"	2	1	1	3	5	5	"5"	"Pro choice"	"Pro gun"	""	""	""	""	"100"	"10000"	"100000"	"10"	NA	"1"	"1"	"7324697"	"reps"	168	3.625	"high"	1.00985221674877	1.7	1	2.33333333333333	4.66666666666667	2.83333333333333	-1	"5"	2	1.33333333333333	4.33333333333333
"2743"	"R_1rj29tXWYg2H2xa"	"EN"	24	"Female"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	39	40	3	3	2	3	5	5	2	2	"3 Slightly Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	2	2	2	6	4	5	"Conservative"	2	2	2	6	5	5	"Not at all"	"Pro life"	"Pro gun"	""	""	""	""	"10"	"100"	"infinite"	"20"	""	"0"	"1"	"1894606"	"reps"	169	3.125	"medium"	0.509852216748769	3.95	1	2	5	2.5	1	"Not at all"	1	2	5.33333333333333
"462"	"R_9HO11PyJB4WIsLf"	"EN"	34	"Male"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	38	37	3	5	1	3	5	2	2	2	"3 Slightly Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	1	1	6	7	6	7	"Conservative"	1	1	6	7	6	7	"Not at all"	"Strongly pro life"	"Strongly anti gun"	""	""	""	""	"infinite"	"infinite"	"infinite"	"infinite"	"simple and straightforward"	"0"	"1"	"2384811"	"reps"	170	2.875	"medium"	0.259852216748769	3.75	1	2.66666666666667	6.66666666666667	2	1	"Not at all"	1	2.66666666666667	6.66666666666667
